ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13
MED-475,,,0.43127364,,,,0.5598838,,,,,,,
MED-476,,,,,,,0.99042124,,,,,,,
MED-477,,0.992383,,,,,,,,,,,,
MED-478,,0.055511676,,,,0.9362409,,,,,,,,
MED-479,,0.24196881,,,,,0.68683165,,,,,,0.06485715,
MED-480,,,,,,0.51271904,0.35077667,,,,,0.12702851,,
MED-481,,,,,,0.72992456,,,,,,,0.26158646,
MED-482,,0.47055107,,,,,,,,,,,0.26196682,0.26103792
MED-483,,,,,,0.988527,,,,,,,,
MED-484,,0.27582112,,,,0.71432006,,,,,,,,
MED-485,,,,,0.027102537,,0.96739936,,,,,,,
MED-486,,0.3183096,,,,,0.66740054,,,,,,,
MED-487,,,,,,,0.990619,,,,,,,
MED-488,,0.866458,,,,,0.12723789,,,,,,,
MED-489,,0.8145533,,,,,0.17728187,,,,,,,
MED-490,,,,,,,0.8513396,,,,,,0.14230722,
MED-491,,,,,,,,,,,,,0.9948101,
MED-492,,,,,,,0.99011534,,,,,,,
MED-493,,,,,,,0.990619,,,,,,,
MED-494,,0.2807815,,,,,0.7142043,,,,,,,
MED-495,,0.19311705,,,,0.19388719,0.6027839,,,,,,,
MED-496,,,,,,,0.99279726,,,,,,,
MED-497,,,,,0.02596417,,0.96853775,,,,,,,
MED-498,,0.022634057,,,,,0.97091913,,,,,,,
MED-499,,0.19312228,,,,0.19382869,0.60283726,,,,,,,
MED-500,,,,,,,0.6851476,,,,0.30928218,,,
MED-501,,0.40903652,,,,,0.583993,,,,,,,
MED-502,,,,,0.025540557,,0.96896136,,,,,,,
MED-503,,,,,,0.13389789,0.7831823,,,,,,0.075639114,
MED-504,,0.11362102,,,,,0.8809166,,,,,,,
MED-505,,0.30328432,,,,0.47321188,0.2104011,,,,,,,
MED-506,,0.79355824,,,,,0.19751056,,,,,,,
MED-507,,,,,,,0.9903183,,,,,,,
MED-508,,0.9936799,,,,,,,,,,,,
MED-509,,,,,,0.88098395,0.10601874,,,,,,,
MED-510,,0.9918498,,,,,,,,,,,,
MED-511,,,,0.18253008,,,0.8098754,,,,,,,
MED-512,,0.9910673,,,,,,,,,,,,
MED-513,,0.11499311,,,0.87588143,,,,,,,,,
MED-514,,0.9913995,,,,,,,,,,,,
MED-515,,,,,0.34168324,,0.6482209,,,,,,,
MED-516,,,,,0.6502499,,0.3433018,,,,,,,
MED-517,,,,,0.43185556,,0.56271636,,,,,,,
MED-518,,,,,0.7880295,,0.20264874,,,,,,,
MED-519,,,,,0.9909793,,,,,,,,,
MED-520,,,,,0.8428344,,0.14556965,,,,,,,
MED-521,,,,,0.572873,,0.41940024,,,,,,,
MED-522,,,,,0.7464119,,0.24526408,,,,,,,
MED-523,,,,,0.5748182,,0.4179746,,,,,,,
MED-524,,,,,0.26038334,,0.49943602,,,,,,0.23417735,
MED-525,,,,,0.4950369,,0.49743947,,,,,,,
MED-526,,,,,0.936638,,0.056763712,,,,,,,
MED-527,,,,,0.55856735,,0.43521708,,,,,,,
MED-528,,,,,0.45156732,0.5384582,,,,,,,,
MED-529,,,,,0.66528994,,0.32718584,,,,,,,
MED-530,,,,,,,0.9926867,,,,,,,
MED-531,,,,,,,0.94111794,,,0.049241535,,,,
MED-532,,,,,0.34959495,0.6367933,,,,,,,,
MED-533,,,,,,,0.99098164,,,,,,,
MED-534,,0.83674073,,,,,0.15738727,,,,,,,
MED-535,,,,,0.86006576,,0.13389419,,,,,,,
MED-536,,,,,0.35641542,,0.63829124,,,,,,,
MED-537,,0.6077054,,,0.3854145,,,,,,,,,
MED-538,,0.12816803,,0.27201125,,,0.5953296,,,,,,,
MED-539,,,,,,,0.99326897,,,,,,,
MED-540,,,,,,0.860825,0.13123332,,,,,,,
MED-541,,,,,,,0.9941561,,,,,,,
MED-542,,,,,,0.88061726,0.106951,,,,,,,
MED-543,0.2557289,0.3628668,,,0.35228354,,,,,,,,,
MED-544,,,,,0.5795415,,,,,,,,0.40765426,
MED-545,,,,,,,0.9925062,,,,,,,
MED-546,,,,,,0.8928098,0.09766139,,,,,,,
MED-547,,0.015555803,,,,,0.21092747,,,,,,0.7677359,
MED-548,,,,,,0.9315569,0.059218902,,,,,,,
MED-549,,,,,0.99311817,,,,,,,,,
MED-550,,,,,0.9885298,,,,,,,,,
MED-551,,,,0.9312868,,,,,0.063143365,,,,,
MED-552,,0.15482649,,,0.7724573,0.0667603,,,,,,,,
MED-553,,,,,0.99250907,,,,,,,,,
MED-554,,,,,,,0.44204146,,,,,,0.5536275,
MED-555,,,,,,,0.44515386,,,,,,0.15861502,0.39112628
MED-556,,,,,,,0.99326843,,,,,,,
MED-557,,0.016169067,,,,,0.27620503,,,,,,0.53617805,0.16577213
MED-558,,0.04590678,,,0.19319229,0.256641,,,,,,,0.49770382,
MED-559,,0.13547523,,,,,,,,,,,0.84134424,
MED-560,,,,,,,0.22874191,,,,,0.19743386,0.5687836,
MED-561,,,,,,,0.9865183,,,,,,,
MED-562,,,0.34178618,,,,0.6524578,,,,,,,
MED-563,,,,,,,,,,,,,0.9778778,
MED-564,,,,,0.5235609,,,0.46679932,,,,,,
MED-565,,,,,,,0.2798976,,,,,,0.7127717,
MED-566,,,,,0.3478519,0.32226977,0.32017452,,,,,,,
MED-567,,,,,0.02816031,,0.7335944,,,,0.085970335,,,0.14750932
MED-568,,,,,0.7363059,,,,0.25194412,,,,,
MED-569,,,,,,,0.62427056,,,,,,,0.36989567
MED-570,,,,,,0.43783322,0.44501776,,,,,,,0.11031368
MED-571,,,,,,,0.39039466,,,,,,0.60665774,
MED-572,,,,,,,0.5085506,,,,,,,0.48485345
MED-573,,0.49525157,,,,0.19045237,,,,,,,,0.30769053
MED-574,,0.3920514,,,,,0.4586718,,,,,,,0.14392649
MED-575,,,,,,,0.5085484,,,,,,,0.48485568
MED-576,,0.7931425,,,,,0.08453118,,,,,,,0.116324246
MED-577,,0.11306149,,,,,0.88068056,,,,,,,
MED-578,,,,,0.693681,0.11221721,0.18732445,,,,,,,
MED-579,,0.77417135,,,,,0.21885814,,,,,,,
MED-580,,,,,,0.53635025,0.45689255,,,,,,,
MED-581,,,,,0.69372255,0.19873887,0.09597107,,,,,,,
MED-582,,,,,0.5951335,,0.25151986,,0.14578684,,,,,
MED-583,,,,,,0.98476106,,,,,,,,
MED-584,,,,,0.9931182,,,,,,,,,
MED-585,,0.13516141,,,,0.8550918,,,,,,,,
MED-586,,0.32290965,,,0.6693654,,,,,,,,,
MED-587,,,,,0.5350861,0.3034706,0.1571917,,,,,,,
MED-588,,0.72088856,,0.0855361,0.18787944,,,,,,,,,
MED-589,,0.76824856,,,,,0.22520632,,,,,,,
MED-590,,0.58142483,,,,,0.41240674,,,,,,,
MED-591,,0.68656355,,0.18993738,,,0.11815228,,,,,,,
MED-592,,0.75346595,,,,,,,0.2386641,,,,,
MED-593,,0.99312055,,,,,,,,,,,,
MED-594,,0.9032201,,,,,0.0887648,,,,,,,
MED-595,,,,,,0.5817021,,,0.41120905,,,,,
MED-596,,0.13311462,,,,,0.86007947,,,,,,,
MED-597,,,0.15873912,,0.3885909,,0.15199564,,,0.28442714,,,,
MED-598,,0.3181804,0.24725905,,,,0.42846835,,,,,,,
MED-599,0.30180907,0.1400491,,,,,0.037492603,,0.5160382,,,,,
MED-600,,0.80128145,,,,,0.19105917,,,,,,,
MED-601,,0.78814954,,,,,0.20697574,,,,,,,
MED-602,,,,,0.99232256,,,,,,,,,
MED-603,,,,,0.22994848,,0.2705434,,,,0.49057442,,,
MED-604,,0.57774556,0.12917529,,0.0753921,,0.21247002,,,,,,,
MED-605,,0.76394546,,,,,0.22984025,,,,,,,
MED-606,,0.95220596,,,,,,,0.035178304,,,,,
MED-607,,,,,,0.99155337,,,,,,,,
MED-608,,0.99408054,,,,,,,,,,,,
MED-609,,0.9943691,,,,,,,,,,,,
MED-610,,0.25493568,,,,,,,,,,,0.718258,
MED-611,,,0.06790118,,,,0.66058165,,0.2579543,,,,,
MED-612,,0.54769194,,,,,0.0754917,,0.29890636,,,,,0.07128772
MED-613,0.5612431,0.024456605,,,,,,,0.4076374,,,,,
MED-614,,0.37549827,,,,0.6182857,,,,,,,,
MED-615,,0.058197945,,,0.048393946,0.40830272,0.48085088,,,,,,,
MED-616,,,,,0.17942926,,0.27456164,,0.539402,,,,,
MED-617,,,,0.27383065,,,0.6936231,,,,,,0.028748395,
MED-618,,,,,,,0.14766482,,0.84573823,,,,,
MED-619,,,,,,,0.1770845,,0.80609983,,,,,
MED-620,,,,,,,,,0.9921278,,,,,
MED-621,,,,,,,,,0.98809224,,,,,
MED-622,,0.655948,,,,,0.33618158,,,,,,,
MED-623,,,,,,,0.6758259,,,,,,0.31671613,
MED-624,,,,,,,0.9935411,,,,,,,
MED-625,,,,,,,0.8125245,,,,,,0.17898165,
MED-626,,,,,0.2554141,,,,,,,,0.7292709,
MED-627,,,,,,,0.8176136,0.17756687,,,,,,
MED-628,,,,,,,0.9882345,,,,,,,
MED-629,,,,,0.07059992,,0.92322516,,,,,,,
MED-630,,,,0.2707212,,0.2638328,0.45848504,,,,,,,
MED-631,,,,,,,0.82066053,,,,,,0.17527495,
MED-632,,,,,0.31029683,,0.6827823,,,,,,,
MED-633,,0.99415714,,,,,,,,,,,,
MED-634,,,,,,0.8959148,0.0893007,,,,,,,
MED-635,,,,,,0.08755476,0.2622065,,0.015860217,,,,0.62788063,
MED-636,,,,,,,0.3490616,,,,,,,0.63743263
MED-637,,,,,0.055409748,,0.8521172,,,,,,,0.087588385
MED-638,,,,,,,0.5242121,,,,0.46317604,,,
MED-639,,,,,0.9954906,,,,,,,,,
MED-640,,,,,0.8381349,,0.15672939,,,,,,,
MED-641,,0.99032557,,,,,,,,,,,,
MED-642,,,,,0.08341559,0.6985925,0.20777917,,,,,,,
MED-643,,,,,0.36712608,0.32749465,0.29972103,,,,,,,
MED-644,,0.7537295,,,,,0.23957197,,,,,,,
MED-645,,0.9925075,,,,,,,,,,,,
MED-646,,,,0.16706441,0.6562903,0.16643615,,,,,,,,
MED-647,,0.77861637,,,0.112612866,,0.10315511,,,,,,,
MED-648,,,,,,,,,,,,,0.9872711,
MED-649,,0.057412993,0.25132474,,,,0.68339926,,,,,,,
MED-650,,,,,,,0.9821341,,,,,,,
MED-651,,0.9929105,,,,,,,,,,,,
MED-652,,,,,,,0.3694222,,0.62173563,,,,,
MED-653,,0.20054671,,,0.261101,,,,0.53151494,,,,,
MED-654,,0.13711873,,,0.06833445,,0.60089755,,0.18778832,,,,,
MED-655,,,,,,,0.98211914,,,,,,,
MED-656,,,0.2565514,,,,0.7364725,,,,,,,
MED-657,,,,,,,0.8869355,,,,,0.098013505,,
MED-658,,0.99290955,,,,,,,,,,,,
MED-659,,0.694665,,0.29879007,,,,,,,,,,
MED-660,,0.96705985,,0.026900688,,,,,,,,,,
MED-661,,,,,0.014124348,0.6356817,0.3435321,,,,,,,
MED-662,,,,0.4628482,,,0.5313969,,,,,,,
MED-663,,,,,,,0.84316367,,,0.14808272,,,,
MED-664,,,,,,,0.9876101,,,,,,,
MED-665,,,,,,,0.99326843,,,,,,,
MED-666,,,,,,,,,,,,,0.991705,
MED-667,,,,0.3649744,0.62388283,,,,,,,,,
MED-668,,,,,0.961997,,0.0302026,,,,,,,
MED-669,,,,,0.9879188,,,,,,,,,
MED-670,,,,,,,0.99256736,,,,,,,
MED-671,,,,,,,0.9952608,,,,,,,
MED-672,,,,,0.9134543,,0.081248745,,,,,,,
MED-673,,,,,,,0.993807,,,,,,,
MED-674,,0.074908994,,0.8757126,,,0.04333262,,,,,,,
MED-675,,0.39863327,,0.23227309,0.06041184,,0.30318344,,,,,,,
MED-676,,0.86143625,,0.13186629,,,,,,,,,,
MED-677,,0.62485325,,0.34047467,,,0.028850105,,,,,,,
MED-678,,0.748688,,0.13841996,,,0.10782015,,,,,,,
MED-679,,,,0.36531007,,,0.6281435,,,,,,,
MED-680,,,,,,,0.9917746,,,,,,,
MED-681,,,,0.03666404,,,0.9538068,,,,,,,
MED-682,,,,,,,0.9925651,,,,,,,
MED-683,,,,0.12779257,0.86187536,,,,,,,,,
MED-684,,,,0.8059409,,,0.18901518,,,,,,,
MED-685,,,,0.18809599,,,0.806031,,,,,,,
MED-686,,,,0.19658034,0.106958844,,0.6919677,,,,,,,
MED-687,,0.21977945,,,,0.48532003,,,0.28979602,,,,,
MED-688,,,,,,,0.9903163,,,,,,,
MED-689,,,,,,,0.8610659,,,0.13271789,,,,
MED-690,,0.5081714,,,,,0.48547587,,,,,,,
MED-691,,,,,0.31072852,0.08969929,,,,,,,0.59111905,
MED-692,,,,,,,0.29731315,,,,,,0.69411105,
MED-693,0.2907142,,0.065563746,,0.46787235,0.035141084,0.13543364,,,,,,,
MED-694,,,,0.79128134,,,0.20196462,,,,,,,
MED-695,0.089712374,,,,,,,,0.902699,,,,,
MED-696,,,,,0.13732994,,0.091906175,,,,,,0.7591981,
MED-697,,,,,0.7138654,,0.27691495,,,,,,,
MED-698,,0.12318044,,,0.7760253,,0.09418544,,,,,,,
MED-699,,0.11978262,,,,,0.87262857,,,,,,,
MED-700,,0.1776239,,,,,0.8155671,,,,,,,
MED-701,,,,,0.035118323,,0.57708246,,,,,,0.38233975,
MED-702,,0.06255637,,,,,0.22704174,,,,,,0.70474666,
MED-703,,0.77664405,,,,,0.21665742,,,,,,,
MED-704,,,,,0.9926209,,,,,,,,,
MED-705,,,,,,,0.9912355,,,,,,,
MED-706,,,,,0.96819216,,0.024479602,,,,,,,
MED-707,,,,,,,0.9929066,,,,,,,
MED-708,,,,,0.19273388,,,,0.47035176,,0.32683542,,,
MED-709,,,0.06444418,,0.45781094,,0.47010565,,,,,,,
MED-710,,,,,,,0.9921283,,,,,,,
MED-711,,,,,,,0.99415654,,,,,,,
MED-712,,,,,0.99321884,,,,,,,,,
MED-713,,,,,,,0.98547983,,,,,,,
MED-714,,,,,,0.94451576,0.04845542,,,,,,,
MED-715,,,,,,0.72555244,0.26794943,,,,,,,
MED-716,,0.18545946,,,0.05502989,0.65524787,0.09665729,,,,,,,
MED-717,,,,,,,0.99521077,,,,,,,
MED-718,,,,,,,0.72360045,,,,,,,0.26969835
MED-719,,,,,,0.98525316,,,,,,,,
MED-720,,,,,,,0.9909773,,,,,,,
MED-721,,,,,0.19506827,,0.08256219,,,,,,0.7152414,
MED-722,,,,,,0.75257486,,,,,,0.22061186,,
MED-723,,,,,,,0.1910827,0.8018289,,,,,,
MED-724,,,,,,0.9852532,,,,,,,,
MED-725,,0.93155396,,,,,,,,,,,0.058912273,
MED-726,,0.21507394,0.22297712,,,,0.5561661,,,,,,,
MED-727,,,,,,0.34432888,0.26037145,,,,,,,0.3900585
MED-728,,,,,,0.6179215,0.3751028,,,,,,,
MED-729,,,,,,,,,0.9910672,,,,,
MED-730,,0.16080207,,,,,,,0.8337002,,,,,
MED-731,,,,,,,,,0.74067736,,,,0.24548852,
MED-732,,,,,0.03847475,,,,0.94620544,,,,,
MED-733,,,,,0.22409713,0.22011776,,,0.17077567,,,,0.37309298,
MED-734,0.16766183,,,,,,0.17748167,,0.64451015,,,,,
MED-735,,0.7187587,,,,,0.021315541,,,,,,0.25243714,
MED-736,,,,,,,,,,,0.5867723,,0.4064161,
MED-737,,0.6343456,,,,,0.18750304,,,,,,,0.17245622
MED-738,,0.18200237,,,,,0.081798054,,0.72905177,,,,,
MED-739,,0.09266872,,,,,0.060695127,0.4814693,0.3600985,,,,,
MED-740,,,,,0.032648858,,0.3118179,0.65058917,,,,,,
MED-741,,,,,,,0.8858849,,,,,,0.10690684,
MED-742,,0.9315587,,,,,,,,,,,0.0589075,
MED-743,,,,,,,0.481418,,,,,,0.5132548,
MED-744,0.674736,,,,,0.31659788,,,,,,,,
MED-745,,,,,,0.3318492,0.33162895,,,,,,0.32857433,
MED-746,,,,,,,0.9863286,,,,,,,
MED-747,,,,,,,0.9919891,,,,,,,
MED-748,,,,,,0.38259986,,,,,,0.36790207,0.23739973,
MED-749,,,,,,0.38008803,0.60891473,,,,,,,
MED-750,,0.90274614,,,,,0.08813473,,,,,,,
MED-751,,0.7891311,,,,,0.20372513,,,,,,,
MED-752,,,,,0.99443716,,,,,,,,,
MED-753,,0.068905346,,0.08042273,,,0.84332436,,,,,,,
MED-754,,,,,,,0.99459755,,,,,,,
MED-755,,0.10784007,,,,,0.14762028,0.5227518,0.21798658,,,,,
MED-756,,0.6648036,,,0.32947844,,,,,,,,,
MED-757,,0.4154645,,,,,0.577269,,,,,,,
MED-758,,0.9900133,,,,,,,,,,,,
MED-759,,0.90777826,,,,,0.08482879,,,,,,,
MED-760,,,,,0.3275008,,0.59582084,,,,0.06978357,,,
MED-761,,0.79699504,,,,,0.19801742,,,,,,,
MED-762,,0.16613597,,,,0.6779335,,,,,,,,0.14834465
MED-763,,,,,,,0.98793614,,,,,,,
MED-764,,0.26479185,,,,0.06896256,0.05305014,,0.50683016,,,,0.07153851,0.030286802
MED-765,,,,,,,0.27646053,,0.7175842,,,,,
MED-766,,,,,,,0.191328,,0.7986992,,,,,
MED-767,,0.8586145,,,,0.024140002,0.11079939,,,,,,,
MED-768,,0.28738984,,,0.7052151,,,,,,,,,
MED-769,,,,,,0.99163073,,,,,,,,
MED-770,,0.2590701,,,,0.6022193,,,,,,0.12538661,,
MED-771,,,,,0.08927908,0.25378814,,,0.6504347,,,,,
MED-772,,,,,,0.47899175,0.2801219,,0.23542559,,,,,
MED-773,,,,,0.9929619,,,,,,,,,
MED-774,,,,,0.13172452,,0.17410925,,0.6887813,,,,,
MED-775,,,,,0.99372005,,,,,,,,,
MED-776,,,,,0.98978865,,,,,,,,,
MED-777,,0.28749126,,,0.7051137,,,,,,,,,
MED-778,,,,,0.9939663,,,,,,,,,
MED-779,,,,,,0.7388368,0.1658482,,0.091261186,,,,,
MED-780,,,,,0.5065898,,0.48798046,,,,,,,
MED-781,,,0.5311041,,,0.45270628,,,,,,,,
MED-782,,,0.4334665,,,0.0398091,,,,,,,0.5156471,
MED-783,,,,,0.9927964,,,,,,,,,
MED-784,,,,,0.58961594,,,,0.40240645,,,,,
MED-785,,,,,0.70850784,0.15385501,0.13167942,,,,,,,
MED-786,,,,,,,0.99326795,,,,,,,
MED-787,,,,,,,0.9923865,,,,,,,
MED-788,,0.50814533,,,,,0.48550195,,,,,,,
MED-789,,0.98944646,,,,,,,,,,,,
MED-790,,0.5081559,,,,,0.48549137,,,,,,,
MED-791,,0.086023025,,,,,0.9076711,,,,,,,
MED-792,,0.6211098,,,,,0.37369353,,,,,,,
MED-793,,,,,,,0.9926271,,,,,,,
MED-794,,,,,,,0.99350506,,,,,,,
MED-795,,,,,,,0.99061805,,,,,,,
MED-796,,,,,,,0.9924456,,,,,,,
MED-797,,0.9919914,,,,,,,,,,,,
MED-798,,,,,,,0.9862711,,,,,,,
MED-799,0.22729753,,,,,,0.6834371,,0.07547116,,,,,
MED-800,,0.9268876,,,,,,,0.06689911,,,,,
MED-801,,0.8869162,,,,,0.08396177,,0.021706589,,,,,
MED-802,,0.29648694,,,0.07123386,,0.38810396,,0.23785058,,,,,
MED-803,,0.97472227,,,,,0.017483456,,,,,,,
MED-804,,,,,,,0.13360393,,0.86027116,,,,,
MED-805,,0.45207056,,,,0.36217332,0.10554529,,0.07235702,,,,,
MED-806,,0.14924881,,,,0.8428846,,,,,,,,
MED-807,,0.111343384,,,0.14629169,0.039017327,0.3152241,,0.38313505,,,,,
MED-808,,0.8874313,,,,,0.08413048,,0.021022767,,,,,
MED-809,,0.9927987,,,,,,,,,,,,
MED-810,,0.8394764,,,,,,,0.15360722,,,,,
MED-811,,0.8624669,,,0.07442673,,,,0.057898734,,,,,
MED-812,,0.7432365,,,0.11916159,,,,0.1247023,,,,,
MED-813,,0.584965,,,,,0.4090792,,,,,,,
MED-814,,0.8368941,,,,,0.15814969,,,,,,,
MED-815,,0.14922297,,,,0.8429104,,,,,,,,
MED-816,,,,,,,0.99359417,,,,,,,
MED-817,,,,,,,0.9917063,,,,,,,
MED-818,,,,,,,0.77065796,,,,,,0.22200862,
MED-819,,,,,,,0.9937233,,,,,,,
MED-820,,,,,,,0.9934552,,,,,,,
MED-821,,,,,,,0.99244684,,,,,,,
MED-822,,0.10917005,,,,,0.8826612,,,,,,,
MED-823,,,,,,,0.9944038,,,,,,,
MED-824,,,,,,,0.9919892,,,,,,,
MED-825,,,,,,,0.9930692,,,,,,,
MED-826,,,,,,0.9937236,,,,,,,,
MED-827,,,,,,,0.9902197,,,,,,,
MED-828,,,,,,,0.62177706,,,,,,0.37196353,
MED-829,,,,,,,0.9941566,,,,,,,
MED-830,,,,,0.8392636,,,,,,,,0.14897904,
MED-831,,,,,,0.74862003,0.2452961,,,,,,,
MED-832,,,,,,,0.9935914,,,,,,,
MED-833,,,,,,,0.99155456,,,,,,,
MED-834,,,,,,,0.9913162,,,,,,,
MED-835,,,,0.04842302,,,0.945861,,,,,,,
MED-836,,,,,,0.22472022,0.76695544,,,,,,,
MED-837,,,,,,,0.99469197,,,,,,,
MED-838,,,,,0.8742807,,0.088798404,,0.030142946,,,,,
MED-839,,,,,,0.5926761,0.3992334,,,,,,,
MED-840,,,,,,,0.18778373,0.15487356,0.6511017,,,,,
MED-841,,0.99262947,,,,,,,,,,,,
MED-842,,,,,0.9898986,,,,,,,,,
MED-843,,,,0.42805117,,,0.56148106,,,,,,,
MED-844,,,,,,,,,0.4494481,,,,0.5389598,
MED-845,,,,,0.8435429,,,,,,,0.14912196,,
MED-846,,,,,0.5372024,,,,0.45753366,,,,,
MED-847,,0.7737969,,,0.08395993,,,,0.13633111,,,,,
MED-848,,0.8091752,,,0.12560506,,,,,,0.057874694,,,
MED-849,,0.7285273,,,,,0.2646687,,,,,,,
MED-850,,0.91250587,,,0.0815383,,,,,,,,,
MED-851,,,,,0.114274465,0.8773138,,,,,,,,
MED-852,,0.9919198,,,,,,,,,,,,
MED-853,,0.31336313,,,,,0.06289954,,,,,0.46215317,0.15496741,
MED-854,,,,,,,0.4621084,,,,,,,0.531585
MED-855,,,,,0.220453,,0.077885486,,,,,0.69942755,,
MED-856,,,,,0.079510406,,0.9148095,,,,,,,
MED-857,,0.99089444,,,,,,,,,,,,
MED-858,,,,0.127773,0.86189485,,,,,,,,,
MED-859,0.2904986,,0.06561606,,0.4677321,0.035710175,0.13516808,,,,,,,
MED-860,,,,0.7912821,,,0.20196384,,,,,,,
MED-861,,0.5933485,,,,,0.3989932,,,,,,,
MED-862,,,,,,0.11749338,0.5895138,,,,,0.2858425,,
MED-863,,,,0.97266686,,,,,,,,,,
MED-864,0.39594135,,,,,0.31441402,0.27255097,,,,,,,
MED-865,,0.111800015,,0.04798105,0.83460313,,,,,,,,,
MED-866,,,,,0.084187545,,0.42083243,,,,,,0.48789692,
MED-867,,,,,,,0.994808,,,,,,,
MED-868,,,,,0.994437,,,,,,,,,
MED-869,,0.40236923,0.080898404,,,,0.27477118,,,0.23435657,,,,
MED-870,,0.11310329,,,0.75220907,,0.13154233,,,,,,,
MED-871,0.1958874,,,,,0.03796578,0.25967744,,0.5008858,,,,,
MED-872,,0.27415955,,,,,0.02600216,,0.69515854,,,,,
MED-873,,,,,0.9926166,,,,,,,,,
MED-874,,,,,0.99170065,,,,,,,,,
MED-875,,,,,0.7757454,,0.21217726,,,,,,,
MED-876,,0.09346667,0.17738153,,,,0.72291327,,,,,,,
MED-877,,,,,,,0.9925066,,,,,,,
MED-878,,,,,,,0.9860523,,,,,,,
MED-879,,,,,,,0.9931692,,,,,,,
MED-880,,,,,0.35471073,,0.6385861,,,,,,,
MED-881,,0.1177533,,,,,0.8738385,,,,,,,
MED-882,,,,,,,0.99212843,,,,,,,
MED-883,,,,,,,0.993549,,,,,,,
MED-884,,,,,,,0.570643,0.41863695,,,,,,
MED-885,,,,,,,0.7307875,0.26080337,,,,,,
MED-886,,,,,,,0.99345756,,,,,,,
MED-887,,,,0.35792974,0.63684106,,,,,,,,,
MED-888,,,,,0.98967636,,,,,,,,,
MED-889,,,,,,,0.87989,,,,0.110406786,,,
MED-890,,0.9893203,,,,,,,,,,,,
MED-891,,,,,,,,,0.9894439,,,,,
MED-892,,0.34246883,,,,,0.65093243,,,,,,,
MED-893,,,,,0.71387655,,0.27690375,,,,,,,
MED-894,,,0.1411417,,,,0.8513987,,,,,,,
MED-895,,0.11778101,,,,,0.41378012,0.4600739,,,,,,
MED-896,,,,,,0.9123366,0.08158001,,,,,,,
MED-897,,,,0.010374348,0.46336553,,0.29339927,0.22748472,,,,,,
MED-898,,0.4942389,,0.046247702,,0.17149635,0.28234464,,,,,,,
MED-899,,0.14151007,,,,,0.20221657,,,,,,,0.6507753
MED-900,,0.48240274,,,,,0.36181346,,,,,,,0.14973307
MED-901,,0.9883814,,,,,,,,,,,,
MED-902,,,,,0.9940073,,,,,,,,,
MED-903,,,,,0.99163,,,,,,,,,
MED-904,,0.32242668,,,,0.45528445,0.21628754,,,,,,,
MED-905,,,,,0.9923163,,,,,,,,,
MED-906,,,,,0.038842116,,0.5362586,,0.4139761,,,,,
MED-907,,0.870768,,,,,0.12512815,,,,,,,
MED-908,,,,,,,0.9929065,,,,,,,
MED-909,,,,,,,0.2855056,,,,0.70608646,,,
MED-910,,,,,0.4439953,,0.113851264,0.43649772,,,,,,
MED-911,,,,,,0.90612024,,,,,,,0.08301895,
MED-912,,,0.20774552,,,,0.78191763,,,,,,,
MED-913,,0.030413736,,,,0.84943753,0.114493586,,,,,,,
MED-914,,,0.020677123,,0.2829313,,0.60103196,,0.084190905,,,,,
MED-915,,0.08699725,,0.16544199,,0.2798133,0.070523076,,0.392118,,,,,
MED-916,,,,,,,0.524206,,,,0.46318224,,,
MED-917,,,,0.3192459,0.27051568,,0.21043076,,,,0.18897681,,,
MED-918,,,,,,0.16707928,0.8257098,,,,,,,
MED-919,,,,,,0.7258094,0.26769236,,,,,,,
MED-920,,,,,,0.7707542,,,,,,,0.20666988,
MED-921,,0.096228175,,,,0.55140716,0.34564495,,,,,,,
MED-922,,,0.2065854,,,,0.78953385,,,,,,,
MED-923,,,,,0.69411564,,0.08309224,,0.032180693,,0.18577974,,,
MED-924,,,,0.2473207,,0.23669763,0.42192906,,,,,,0.07849462,
MED-925,,,,0.41438422,,0.055405263,0.11340445,,,,,,0.4012599,
MED-926,,,,0.18592937,,,0.5669177,,,,,,0.23358704,
MED-927,,,,,,,0.99336284,,,,,,,
MED-928,,,,,,,0.8681136,0.12553252,,,,,,
MED-929,,,,,,,0.91611964,,,,0.07608366,,,
MED-930,,,,,,,,0.043073397,0.9421341,,,,,
MED-931,,,,,,,0.28538793,0.47135183,0.23506969,,,,,
MED-932,,,,,,0.28281498,,,0.6886013,,,,,
MED-933,,0.36207938,,,,0.16490304,,,,,,,,0.4622482
MED-934,,0.25178522,,,,,0.72780216,,,,,,,
MED-935,,,,,,0.18283883,0.80310094,,,,,,,
MED-936,,,,,,,0.9930131,,,,,,,
MED-937,,,0.22369616,,,,0.7707352,,,,,,,
MED-938,,,,,0.8074325,,0.18454954,,,,,,,
MED-939,,,,,,,0.9934571,,,,,,,
MED-940,,,,,,,0.7829754,,,,,,0.21089481,
MED-941,,,,,0.15448792,,0.37143517,,,,,,0.46643877,
MED-942,,,,0.3281845,,0.63344145,0.025043666,,,,,,,
MED-943,,,,,0.9861251,,,,,,,,,
MED-944,,,,,,0.9105115,,,0.08183081,,,,,
MED-945,,,,,,0.29774946,0.6965314,,,,,,,
MED-946,,,,,,,0.611436,,,,,,0.3862081,
MED-947,,,,,,,0.6846925,,,,,0.30484626,,
MED-948,,,,,,,,,0.99022007,,,,,
MED-949,,,,,,,0.70646876,,,,,,,0.28698522
MED-950,,0.854199,,,,,0.13984689,,,,,,,
